Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amount (EUR),Warehouse,Order Status,Lead Time (Days),Carrier
1712,21,Male,Tiro Pants,Clothing,Munich,M,Lavender,Spring,4.7,No,DHL Express,No,No,19,Google Pay,Monthly,85.56,Hamburg DC,Returned,2,DHL
1713,65,Male,Running T-Shirt,Clothing,Bremen,S,Beige,Fall,3.8,No,DHL Express,No,No,9,SEPA Direct Debit,Fortnightly,80.04,Nuremberg DC,Processing,2,DHL
1714,49,Male,Backpack,Outerwear,Erlangen,M,Pink,Winter,4.6,No,GLS Parcel,No,No,37,Apple Pay,Quarterly,20.24,Nuremberg DC,Returned,7,GLS
1715,30,Male,Football Jersey,Clothing,Frankfurt,S,Charcoal,Summer,4.4,No,GLS Parcel,No,No,15,Apple Pay,Monthly,65.32,Hamburg DC,Delivered,4,GLS
1716,23,Male,Backpack,Clothing,Berlin,XL,Gray,Spring,3.4,No,DHL Standard,No,No,30,Apple Pay,Bi-Weekly,63.48,Leipzig DC,In Transit,7,DHL
1717,69,Male,Running T-Shirt,Clothing,Frankfurt,M,Cyan,Winter,4.7,No,Hermes Standard,No,No,30,Mastercard,Every 3 Months,43.24,Nuremberg DC,Processing,1,Hermes
1718,29,Male,Tiro Pants,Clothing,Hanover,L,Orange,Summer,2.9,No,DPD Classic,No,No,16,Klarna,Bi-Weekly,46.0,Herzogenaurach DC,Returned,6,DPD
1719,54,Male,Track Jacket,Clothing,Hanover,L,Pink,Winter,3.4,No,DHL Standard,No,No,14,Visa,Every 3 Months,88.32,Hamburg DC,Delivered,2,DHL
1720,45,Male,Backpack,Clothing,Nuremberg,M,White,Winter,3.2,No,GLS Parcel,No,No,8,SEPA Direct Debit,Quarterly,35.88,Leipzig DC,Returned,3,GLS
1721,25,Male,Tiro Pants,Clothing,Cologne,S,Beige,Winter,2.8,No,DHL Standard,No,No,40,Visa,Bi-Weekly,77.28,Hamburg DC,In Transit,7,DHL
1722,34,Male,Stan Smith Sneakers,Accessories,Stuttgart,S,Magenta,Spring,4.3,No,DPD Classic,No,No,24,Google Pay,Monthly,25.76,Leipzig DC,Returned,3,DPD
1723,46,Male,Training Shorts,Clothing,Erlangen,L,Violet,Summer,3.3,No,DHL Standard,No,No,14,Mastercard,Fortnightly,46.92,Leipzig DC,Processing,5,DHL
1724,70,Male,Running T-Shirt,Accessories,Cologne,XL,Gold,Spring,3.3,No,GLS Parcel,No,No,39,Klarna,Annually,18.4,Leipzig DC,Returned,7,GLS
1725,42,Male,Adilette Slides,Footwear,Frankfurt,S,Teal,Winter,3.3,No,Hermes Standard,No,No,21,Apple Pay,Weekly,66.24,Nuremberg DC,In Transit,1,Hermes
1726,45,Male,Running T-Shirt,Accessories,Augsburg,M,Indigo,Spring,3.0,No,GLS Parcel,No,No,32,Apple Pay,Quarterly,30.36,Nuremberg DC,Delivered,1,GLS
1727,57,Male,Ultraboost Shoes,Outerwear,Erlangen,S,Olive,Summer,2.8,No,GLS Parcel,No,No,45,Mastercard,Weekly,25.76,Hamburg DC,Returned,3,GLS
1728,49,Male,Tiro Pants,Clothing,Hamburg,S,Violet,Spring,4.0,No,DHL Standard,No,No,19,Apple Pay,Monthly,48.76,Leipzig DC,Returned,3,DHL
1729,23,Male,Football Jersey,Clothing,Hamburg,L,Black,Fall,4.3,No,DHL Express,No,No,1,Visa,Every 3 Months,44.16,Nuremberg DC,Returned,7,DHL
1730,47,Male,Adilette Slides,Clothing,Dusseldorf,M,Brown,Winter,3.8,No,GLS Parcel,No,No,12,Visa,Fortnightly,19.32,Herzogenaurach DC,Processing,3,GLS
1731,23,Male,Sports Socks,Clothing,Munich,S,Silver,Fall,4.2,No,Hermes Standard,No,No,26,SEPA Direct Debit,Weekly,20.24,Hamburg DC,Returned,3,Hermes
1732,21,Male,Adilette Slides,Accessories,Leipzig,M,Gray,Fall,3.1,No,DPD Classic,No,No,12,Visa,Monthly,80.04,Hamburg DC,Returned,1,DPD
1733,45,Male,Adilette Slides,Accessories,Bremen,S,Charcoal,Winter,2.6,No,DHL Express,No,No,36,PayPal,Every 3 Months,46.0,Leipzig DC,Delivered,3,DHL
1734,67,Male,Track Jacket,Clothing,Erlangen,L,Black,Summer,3.4,No,Hermes Standard,No,No,22,Apple Pay,Annually,78.2,Nuremberg DC,Returned,2,Hermes
1735,31,Male,Gym Bag,Clothing,Erlangen,L,Brown,Spring,3.1,No,Hermes Standard,No,No,16,PayPal,Quarterly,90.16,Hamburg DC,Processing,5,Hermes
1736,58,Male,Track Jacket,Clothing,Berlin,M,Purple,Winter,3.6,No,DHL Express,No,No,31,Klarna,Annually,31.28,Herzogenaurach DC,In Transit,7,DHL
1737,57,Male,Track Jacket,Clothing,Hamburg,M,Purple,Summer,2.6,No,DPD Classic,No,No,43,Klarna,Quarterly,56.12,Herzogenaurach DC,Returned,2,DPD
1738,42,Male,Stan Smith Sneakers,Accessories,Dresden,L,Gray,Summer,4.2,No,Store Pickup,No,No,50,PayPal,Bi-Weekly,90.16,Herzogenaurach DC,Processing,1,Store
1739,60,Male,Tiro Pants,Accessories,Augsburg,M,Green,Spring,2.9,No,GLS Parcel,No,No,37,Klarna,Weekly,56.12,Herzogenaurach DC,In Transit,3,GLS
1740,21,Male,Ultraboost Shoes,Accessories,Hanover,L,Silver,Winter,4.2,No,Store Pickup,No,No,23,Google Pay,Weekly,90.16,Herzogenaurach DC,Processing,4,Store
1741,69,Male,Stan Smith Sneakers,Clothing,Berlin,L,Charcoal,Fall,3.3,No,DPD Classic,No,No,10,SEPA Direct Debit,Every 3 Months,19.32,Leipzig DC,In Transit,4,DPD
1742,41,Male,Sports Socks,Clothing,Berlin,XL,Teal,Winter,3.6,No,GLS Parcel,No,No,20,Klarna,Monthly,46.92,Leipzig DC,Delivered,3,GLS
1743,51,Male,Ultraboost Shoes,Footwear,Hanover,XL,White,Spring,4.3,No,Store Pickup,No,No,18,PayPal,Every 3 Months,73.6,Leipzig DC,Delivered,7,Store
1744,23,Male,Gym Bag,Clothing,Bremen,XL,Brown,Winter,3.3,No,Hermes Standard,No,No,3,Visa,Weekly,66.24,Hamburg DC,Delivered,7,Hermes
1745,57,Male,Track Jacket,Accessories,Leipzig,L,Teal,Winter,3.0,No,DHL Express,No,No,23,Klarna,Weekly,57.96,Hamburg DC,Delivered,6,DHL
1746,40,Male,Football Jersey,Clothing,Erlangen,L,Red,Winter,3.6,No,Hermes Standard,No,No,27,Mastercard,Weekly,24.84,Leipzig DC,In Transit,3,Hermes
1747,65,Male,Training Shorts,Accessories,Stuttgart,L,Brown,Summer,3.1,No,Hermes Standard,No,No,44,Mastercard,Fortnightly,40.48,Herzogenaurach DC,In Transit,5,Hermes
1748,61,Male,Track Jacket,Outerwear,Augsburg,M,Yellow,Winter,2.9,No,DPD Classic,No,No,41,PayPal,Quarterly,21.16,Leipzig DC,Processing,5,DPD
1749,34,Male,Track Jacket,Clothing,Hanover,L,Teal,Winter,3.9,No,DHL Express,No,No,41,Google Pay,Annually,85.56,Nuremberg DC,Delivered,4,DHL
1750,43,Male,Sports Socks,Clothing,Bremen,L,Pink,Fall,3.2,No,DPD Classic,No,No,36,Klarna,Every 3 Months,64.4,Nuremberg DC,In Transit,7,DPD
1751,31,Male,Backpack,Accessories,Dusseldorf,M,White,Fall,3.1,No,DPD Classic,No,No,38,PayPal,Every 3 Months,78.2,Nuremberg DC,Returned,1,DPD
1752,57,Male,Running T-Shirt,Clothing,Leipzig,M,Silver,Winter,3.2,No,DPD Classic,No,No,34,Apple Pay,Annually,36.8,Leipzig DC,Returned,4,DPD
1753,34,Male,Track Jacket,Footwear,Stuttgart,L,Blue,Winter,3.3,No,DPD Classic,No,No,14,PayPal,Quarterly,26.68,Herzogenaurach DC,In Transit,6,DPD
1754,25,Male,Stan Smith Sneakers,Clothing,Berlin,L,Black,Fall,4.8,No,DPD Classic,No,No,23,Mastercard,Fortnightly,24.84,Hamburg DC,Delivered,7,DPD
1755,66,Male,Stan Smith Sneakers,Clothing,Dusseldorf,S,Beige,Fall,3.8,No,DHL Express,No,No,18,Visa,Fortnightly,85.56,Herzogenaurach DC,Delivered,6,DHL
1756,56,Male,Ultraboost Shoes,Accessories,Leipzig,XL,Charcoal,Spring,4.6,No,Store Pickup,No,No,45,Google Pay,Monthly,18.4,Hamburg DC,Returned,3,Store
1757,49,Male,Running T-Shirt,Accessories,Berlin,S,Cyan,Fall,2.8,No,Hermes Standard,No,No,14,PayPal,Weekly,50.6,Nuremberg DC,Returned,1,Hermes
1758,19,Male,Backpack,Clothing,Bremen,L,Yellow,Fall,3.6,No,DPD Classic,No,No,48,SEPA Direct Debit,Annually,86.48,Hamburg DC,Delivered,5,DPD
1759,27,Male,Ultraboost Shoes,Accessories,Hamburg,M,Silver,Winter,4.3,No,DHL Express,No,No,17,Visa,Bi-Weekly,51.52,Nuremberg DC,In Transit,6,DHL
1760,68,Male,Training Shorts,Clothing,Munich,L,Green,Spring,4.0,No,DHL Standard,No,No,1,SEPA Direct Debit,Weekly,53.36,Hamburg DC,In Transit,1,DHL
1761,20,Male,Gym Bag,Clothing,Hamburg,XL,Peach,Spring,3.5,No,GLS Parcel,No,No,39,Visa,Weekly,40.48,Hamburg DC,Returned,3,GLS
1762,21,Male,Adilette Slides,Clothing,Leipzig,S,Green,Fall,4.9,No,Store Pickup,No,No,24,Mastercard,Weekly,87.4,Nuremberg DC,Returned,7,Store
1763,36,Male,Ultraboost Shoes,Footwear,Erlangen,M,Brown,Summer,3.1,No,Store Pickup,No,No,41,Google Pay,Fortnightly,38.64,Herzogenaurach DC,In Transit,7,Store
1764,37,Male,Adilette Slides,Accessories,Dresden,M,Lavender,Winter,3.9,No,DPD Classic,No,No,28,Klarna,Annually,85.56,Nuremberg DC,Delivered,1,DPD
1765,61,Male,Training Shorts,Clothing,Hanover,M,Charcoal,Summer,3.0,No,GLS Parcel,No,No,34,Google Pay,Quarterly,51.52,Herzogenaurach DC,In Transit,7,GLS
1766,68,Male,Adilette Slides,Clothing,Hanover,M,Orange,Spring,4.1,No,Hermes Standard,No,No,41,Klarna,Quarterly,80.96,Leipzig DC,Processing,7,Hermes
1767,60,Male,Backpack,Clothing,Augsburg,S,Cyan,Winter,4.3,No,DHL Express,No,No,27,SEPA Direct Debit,Bi-Weekly,49.68,Hamburg DC,Returned,4,DHL
1768,69,Male,Adilette Slides,Accessories,Erlangen,L,Lavender,Fall,3.8,No,Store Pickup,No,No,46,PayPal,Fortnightly,81.88,Leipzig DC,Delivered,2,Store
1769,25,Male,Backpack,Footwear,Augsburg,M,Indigo,Summer,3.9,No,Hermes Standard,No,No,2,Klarna,Every 3 Months,41.4,Leipzig DC,Processing,7,Hermes
1770,32,Male,Running T-Shirt,Clothing,Dusseldorf,L,Brown,Winter,4.3,No,DPD Classic,No,No,45,SEPA Direct Debit,Monthly,69.0,Hamburg DC,Processing,3,DPD
1771,53,Male,Sports Socks,Accessories,Cologne,M,Pink,Fall,4.3,No,GLS Parcel,No,No,34,Klarna,Weekly,20.24,Leipzig DC,In Transit,7,GLS
1772,46,Male,Football Jersey,Clothing,Nuremberg,XL,Turquoise,Fall,4.7,No,Store Pickup,No,No,9,SEPA Direct Debit,Annually,75.44,Leipzig DC,In Transit,4,Store
1773,58,Male,Gym Bag,Footwear,Munich,M,Gold,Summer,3.1,No,Store Pickup,No,No,1,Visa,Annually,31.28,Hamburg DC,Returned,4,Store
1774,21,Male,Football Jersey,Outerwear,Erlangen,M,Blue,Summer,2.7,No,GLS Parcel,No,No,17,SEPA Direct Debit,Annually,84.64,Leipzig DC,In Transit,4,GLS
1775,46,Male,Tiro Pants,Clothing,Frankfurt,M,Lavender,Spring,3.7,No,DHL Standard,No,No,6,PayPal,Weekly,71.76,Leipzig DC,In Transit,4,DHL
1776,18,Male,Track Jacket,Outerwear,Leipzig,M,Violet,Spring,3.3,No,GLS Parcel,No,No,12,Klarna,Bi-Weekly,43.24,Nuremberg DC,Processing,5,GLS
1777,56,Male,Adilette Slides,Outerwear,Nuremberg,L,Cyan,Summer,3.4,No,Hermes Standard,No,No,10,PayPal,Every 3 Months,58.88,Nuremberg DC,Delivered,5,Hermes
1778,18,Male,Football Jersey,Footwear,Herzogenaurach,L,Purple,Winter,4.7,No,Hermes Standard,No,No,4,PayPal,Fortnightly,40.48,Nuremberg DC,In Transit,3,Hermes
1779,49,Male,Stan Smith Sneakers,Accessories,Dresden,M,Red,Winter,4.9,No,DHL Standard,No,No,8,Apple Pay,Bi-Weekly,86.48,Leipzig DC,In Transit,7,DHL
1780,29,Male,Hoodie,Accessories,Nuremberg,M,Charcoal,Winter,4.3,No,GLS Parcel,No,No,41,SEPA Direct Debit,Weekly,57.04,Leipzig DC,Processing,5,GLS
1781,67,Male,Stan Smith Sneakers,Accessories,Frankfurt,S,Gray,Summer,4.2,No,DHL Express,No,No,49,PayPal,Weekly,74.52,Hamburg DC,Delivered,3,DHL
1782,31,Male,Tiro Pants,Clothing,Dresden,M,Pink,Fall,3.7,No,DHL Standard,No,No,49,Klarna,Quarterly,30.36,Hamburg DC,Delivered,2,DHL
1783,52,Male,Tiro Pants,Clothing,Frankfurt,M,Lavender,Fall,2.7,No,DPD Classic,No,No,40,Klarna,Fortnightly,80.96,Leipzig DC,In Transit,4,DPD
1784,42,Male,Running T-Shirt,Accessories,Herzogenaurach,L,Lavender,Winter,3.3,No,DHL Express,No,No,30,Klarna,Monthly,45.08,Hamburg DC,Delivered,2,DHL
1785,32,Male,Stan Smith Sneakers,Accessories,Frankfurt,L,Yellow,Summer,4.8,No,DPD Classic,No,No,4,SEPA Direct Debit,Quarterly,28.52,Herzogenaurach DC,Returned,4,DPD
1786,47,Male,Adilette Slides,Accessories,Hanover,S,Peach,Fall,4.1,No,DPD Classic,No,No,22,PayPal,Monthly,26.68,Leipzig DC,Delivered,3,DPD
1787,45,Male,Football Jersey,Outerwear,Hamburg,M,Brown,Spring,4.6,No,DHL Standard,No,No,22,SEPA Direct Debit,Monthly,31.28,Herzogenaurach DC,Returned,6,DHL
1788,20,Male,Football Jersey,Clothing,Herzogenaurach,L,Gold,Fall,4.9,No,DHL Express,No,No,10,Google Pay,Quarterly,34.96,Herzogenaurach DC,Processing,1,DHL
1789,66,Male,Ultraboost Shoes,Clothing,Leipzig,L,Pink,Summer,3.1,No,DPD Classic,No,No,23,Visa,Bi-Weekly,37.72,Herzogenaurach DC,Delivered,7,DPD
1790,52,Male,Sports Socks,Clothing,Dresden,L,Peach,Spring,3.0,No,DHL Express,No,No,43,SEPA Direct Debit,Quarterly,31.28,Leipzig DC,In Transit,6,DHL
1791,50,Male,Hoodie,Accessories,Nuremberg,S,Violet,Summer,3.7,No,Hermes Standard,No,No,31,SEPA Direct Debit,Bi-Weekly,23.92,Hamburg DC,Processing,1,Hermes
1792,62,Male,Tiro Pants,Clothing,Hamburg,S,Purple,Winter,4.0,No,Store Pickup,No,No,38,Apple Pay,Annually,90.16,Hamburg DC,Processing,3,Store
1793,38,Male,Adilette Slides,Footwear,Hanover,M,Peach,Fall,3.0,No,DHL Express,No,No,22,Mastercard,Every 3 Months,54.28,Nuremberg DC,Processing,5,DHL
1794,65,Male,Tiro Pants,Accessories,Frankfurt,S,White,Fall,3.8,No,DHL Standard,No,No,45,Apple Pay,Every 3 Months,84.64,Hamburg DC,Delivered,5,DHL
1795,60,Male,Gym Bag,Accessories,Dusseldorf,L,Indigo,Spring,3.7,No,DHL Express,No,No,21,Mastercard,Fortnightly,36.8,Hamburg DC,Processing,1,DHL
1796,68,Male,Football Jersey,Clothing,Berlin,S,Violet,Fall,4.0,No,DPD Classic,No,No,9,Visa,Fortnightly,18.4,Herzogenaurach DC,In Transit,4,DPD
1797,62,Male,Hoodie,Clothing,Frankfurt,S,Brown,Spring,3.1,No,DHL Standard,No,No,34,PayPal,Weekly,32.2,Leipzig DC,Processing,3,DHL
1798,62,Male,Running T-Shirt,Accessories,Dusseldorf,L,Maroon,Spring,3.9,No,GLS Parcel,No,No,26,Apple Pay,Weekly,32.2,Nuremberg DC,Returned,7,GLS
1799,40,Male,Tiro Pants,Clothing,Augsburg,L,Magenta,Winter,3.7,No,GLS Parcel,No,No,1,Visa,Weekly,75.44,Nuremberg DC,Processing,5,GLS
1800,32,Male,Track Jacket,Clothing,Nuremberg,M,Charcoal,Fall,3.9,No,DPD Classic,No,No,47,PayPal,Weekly,44.16,Hamburg DC,In Transit,5,DPD
1801,22,Male,Training Shorts,Outerwear,Erlangen,XL,Indigo,Winter,2.7,No,Hermes Standard,No,No,30,Apple Pay,Weekly,53.36,Hamburg DC,Returned,1,Hermes
1802,33,Male,Running T-Shirt,Clothing,Stuttgart,M,Turquoise,Spring,3.9,No,DHL Express,No,No,48,SEPA Direct Debit,Fortnightly,52.44,Herzogenaurach DC,Processing,6,DHL
1803,57,Male,Stan Smith Sneakers,Clothing,Munich,L,Turquoise,Winter,2.6,No,DHL Standard,No,No,31,SEPA Direct Debit,Bi-Weekly,88.32,Hamburg DC,In Transit,6,DHL
1804,60,Male,Running T-Shirt,Footwear,Bremen,S,Gray,Summer,3.5,No,DHL Express,No,No,33,Klarna,Fortnightly,89.24,Leipzig DC,Delivered,4,DHL
1805,30,Male,Training Shorts,Clothing,Munich,L,Peach,Winter,4.4,No,GLS Parcel,No,No,39,Google Pay,Weekly,38.64,Leipzig DC,Returned,4,GLS
1806,41,Male,Track Jacket,Clothing,Dresden,L,Gold,Spring,4.9,No,GLS Parcel,No,No,46,Klarna,Weekly,57.04,Herzogenaurach DC,Returned,4,GLS
1807,58,Male,Running T-Shirt,Accessories,Frankfurt,M,Green,Fall,3.9,No,DHL Express,No,No,24,Apple Pay,Annually,61.64,Nuremberg DC,Processing,7,DHL
1808,34,Male,Gym Bag,Footwear,Dresden,L,Gold,Summer,3.5,No,Store Pickup,No,No,37,PayPal,Fortnightly,42.32,Herzogenaurach DC,In Transit,7,Store
1809,67,Male,Gym Bag,Outerwear,Bremen,M,Lavender,Spring,4.3,No,Hermes Standard,No,No,7,Visa,Monthly,65.32,Hamburg DC,In Transit,2,Hermes
1810,58,Male,Sports Socks,Accessories,Leipzig,S,Blue,Fall,3.4,No,DHL Express,No,No,6,Google Pay,Fortnightly,91.08,Leipzig DC,Delivered,5,DHL
1811,41,Male,Tiro Pants,Clothing,Stuttgart,M,Magenta,Fall,2.7,No,DHL Express,No,No,16,SEPA Direct Debit,Bi-Weekly,25.76,Hamburg DC,Delivered,3,DHL
1812,42,Male,Training Shorts,Accessories,Herzogenaurach,L,Blue,Summer,3.6,No,Hermes Standard,No,No,33,Klarna,Annually,70.84,Leipzig DC,Returned,3,Hermes
1813,50,Male,Backpack,Footwear,Munich,S,Blue,Summer,4.9,No,DHL Standard,No,No,18,Apple Pay,Bi-Weekly,57.96,Nuremberg DC,Processing,5,DHL
1814,40,Male,Ultraboost Shoes,Clothing,Berlin,M,Olive,Spring,3.5,No,DHL Express,No,No,24,PayPal,Weekly,57.04,Hamburg DC,Delivered,2,DHL
1815,32,Male,Sports Socks,Clothing,Stuttgart,M,White,Summer,3.8,No,Hermes Standard,No,No,24,SEPA Direct Debit,Quarterly,84.64,Herzogenaurach DC,Processing,2,Hermes
1816,51,Male,Hoodie,Footwear,Cologne,L,White,Winter,4.5,No,GLS Parcel,No,No,48,Mastercard,Every 3 Months,66.24,Nuremberg DC,In Transit,7,GLS
1817,26,Male,Adilette Slides,Accessories,Hamburg,M,Purple,Summer,4.0,No,DPD Classic,No,No,4,Apple Pay,Weekly,72.68,Nuremberg DC,Delivered,5,DPD
1818,32,Male,Track Jacket,Clothing,Leipzig,M,White,Summer,4.7,No,GLS Parcel,No,No,20,Klarna,Weekly,24.84,Leipzig DC,Returned,1,GLS
1819,58,Male,Adilette Slides,Accessories,Stuttgart,M,White,Fall,3.8,No,Store Pickup,No,No,47,Apple Pay,Every 3 Months,35.88,Hamburg DC,In Transit,7,Store
1820,51,Male,Stan Smith Sneakers,Clothing,Augsburg,S,Peach,Spring,4.5,No,DHL Standard,No,No,50,PayPal,Quarterly,79.12,Nuremberg DC,Processing,4,DHL
1821,19,Male,Ultraboost Shoes,Clothing,Munich,XL,Gold,Fall,5.0,No,DHL Express,No,No,31,Klarna,Monthly,86.48,Nuremberg DC,Delivered,5,DHL
1822,57,Male,Track Jacket,Clothing,Hanover,M,Teal,Spring,2.8,No,DHL Express,No,No,29,Visa,Quarterly,48.76,Leipzig DC,In Transit,4,DHL
1823,66,Male,Sports Socks,Clothing,Munich,S,Cyan,Summer,4.4,No,Hermes Standard,No,No,4,Visa,Annually,78.2,Hamburg DC,Returned,2,Hermes
1824,62,Male,Track Jacket,Clothing,Herzogenaurach,L,Pink,Fall,4.7,No,Hermes Standard,No,No,40,Klarna,Bi-Weekly,46.0,Herzogenaurach DC,In Transit,4,Hermes
1825,58,Male,Gym Bag,Clothing,Munich,XL,Magenta,Winter,3.8,No,DPD Classic,No,No,31,Apple Pay,Monthly,43.24,Herzogenaurach DC,Delivered,7,DPD
1826,23,Male,Gym Bag,Footwear,Hamburg,M,Pink,Winter,4.9,No,GLS Parcel,No,No,41,Visa,Weekly,69.0,Hamburg DC,Returned,3,GLS
1827,45,Male,Ultraboost Shoes,Clothing,Munich,M,Turquoise,Winter,4.2,No,DHL Express,No,No,44,SEPA Direct Debit,Annually,55.2,Herzogenaurach DC,Processing,1,DHL
1828,20,Male,Football Jersey,Clothing,Cologne,S,Pink,Spring,4.9,No,DHL Standard,No,No,31,PayPal,Weekly,33.12,Nuremberg DC,Delivered,4,DHL
1829,33,Male,Ultraboost Shoes,Outerwear,Munich,L,Gray,Spring,3.9,No,Hermes Standard,No,No,45,Apple Pay,Every 3 Months,73.6,Herzogenaurach DC,In Transit,5,Hermes
1830,30,Male,Training Shorts,Accessories,Dresden,M,White,Spring,4.9,No,GLS Parcel,No,No,50,PayPal,Quarterly,88.32,Leipzig DC,Returned,3,GLS
1831,50,Male,Hoodie,Accessories,Hanover,M,Blue,Winter,4.8,No,DPD Classic,No,No,7,Google Pay,Annually,73.6,Nuremberg DC,In Transit,4,DPD
1832,62,Male,Football Jersey,Clothing,Hamburg,M,Cyan,Summer,3.3,No,GLS Parcel,No,No,5,Apple Pay,Every 3 Months,65.32,Leipzig DC,Returned,2,GLS
1833,69,Male,Sports Socks,Accessories,Frankfurt,M,Blue,Fall,4.6,No,Hermes Standard,No,No,48,Mastercard,Monthly,26.68,Hamburg DC,Processing,3,Hermes
1834,34,Male,Stan Smith Sneakers,Accessories,Hanover,M,Yellow,Spring,4.5,No,GLS Parcel,No,No,19,Google Pay,Fortnightly,48.76,Nuremberg DC,Returned,5,GLS
1835,49,Male,Football Jersey,Clothing,Cologne,M,Charcoal,Summer,4.1,No,DHL Express,No,No,39,Klarna,Fortnightly,32.2,Herzogenaurach DC,Processing,7,DHL
1836,65,Male,Training Shorts,Accessories,Leipzig,M,Lavender,Fall,3.2,No,Hermes Standard,No,No,45,SEPA Direct Debit,Quarterly,69.0,Nuremberg DC,Delivered,3,Hermes
1837,66,Male,Backpack,Clothing,Herzogenaurach,M,Teal,Fall,4.2,No,DHL Standard,No,No,35,Visa,Monthly,47.84,Herzogenaurach DC,Processing,6,DHL
1838,41,Male,Training Shorts,Accessories,Dresden,M,Beige,Winter,4.8,No,Store Pickup,No,No,8,PayPal,Monthly,70.84,Hamburg DC,Processing,5,Store
1839,37,Male,Ultraboost Shoes,Accessories,Herzogenaurach,L,Blue,Fall,4.1,No,DHL Express,No,No,11,Visa,Quarterly,22.08,Leipzig DC,Delivered,3,DHL
1840,32,Male,Sports Socks,Clothing,Hanover,XL,Purple,Winter,3.7,No,GLS Parcel,No,No,32,Apple Pay,Annually,71.76,Leipzig DC,In Transit,1,GLS
1841,42,Male,Training Shorts,Footwear,Hamburg,M,Gold,Winter,2.6,No,DHL Express,No,No,46,Visa,Every 3 Months,90.16,Leipzig DC,Processing,6,DHL
1842,31,Male,Gym Bag,Clothing,Leipzig,L,Blue,Winter,3.0,No,Store Pickup,No,No,7,Google Pay,Every 3 Months,52.44,Herzogenaurach DC,Delivered,5,Store
1843,61,Male,Sports Socks,Accessories,Frankfurt,M,Black,Summer,4.4,No,DHL Standard,No,No,1,Mastercard,Annually,71.76,Leipzig DC,Returned,4,DHL
1844,36,Male,Track Jacket,Outerwear,Augsburg,M,Charcoal,Fall,4.7,No,DPD Classic,No,No,32,Google Pay,Monthly,69.92,Nuremberg DC,Delivered,7,DPD
1845,60,Male,Track Jacket,Clothing,Dresden,M,Purple,Spring,2.7,No,GLS Parcel,No,No,31,Apple Pay,Annually,23.92,Hamburg DC,Processing,2,GLS
1846,51,Male,Sports Socks,Footwear,Leipzig,M,Orange,Winter,2.8,No,Store Pickup,No,No,39,PayPal,Quarterly,71.76,Leipzig DC,Delivered,7,Store
1847,68,Male,Track Jacket,Accessories,Munich,M,Yellow,Summer,2.9,No,Hermes Standard,No,No,9,Mastercard,Quarterly,48.76,Hamburg DC,Processing,2,Hermes
1848,46,Male,Running T-Shirt,Footwear,Munich,XL,Cyan,Summer,4.4,No,DPD Classic,No,No,49,PayPal,Weekly,92.0,Hamburg DC,Delivered,1,DPD
1849,19,Male,Backpack,Clothing,Herzogenaurach,XL,Yellow,Winter,2.7,No,Hermes Standard,No,No,34,SEPA Direct Debit,Every 3 Months,67.16,Nuremberg DC,In Transit,6,Hermes
1850,30,Male,Football Jersey,Clothing,Dusseldorf,M,Maroon,Winter,4.5,No,DHL Express,No,No,35,Visa,Monthly,36.8,Nuremberg DC,Delivered,2,DHL
1851,51,Male,Football Jersey,Accessories,Hamburg,S,Black,Winter,2.8,No,DHL Express,No,No,50,Klarna,Weekly,69.92,Herzogenaurach DC,Delivered,4,DHL
1852,28,Male,Gym Bag,Clothing,Leipzig,S,Lavender,Fall,3.1,No,Hermes Standard,No,No,4,Klarna,Fortnightly,73.6,Nuremberg DC,In Transit,4,Hermes
1853,41,Male,Training Shorts,Clothing,Cologne,XL,Violet,Winter,3.8,No,Hermes Standard,No,No,32,Apple Pay,Weekly,73.6,Leipzig DC,Delivered,3,Hermes
1854,29,Male,Hoodie,Clothing,Munich,XL,Olive,Spring,2.9,No,Hermes Standard,No,No,11,Klarna,Fortnightly,61.64,Nuremberg DC,Processing,3,Hermes
1855,25,Male,Sports Socks,Clothing,Dresden,M,Teal,Spring,3.8,No,Store Pickup,No,No,49,Visa,Annually,56.12,Leipzig DC,Processing,6,Store
1856,60,Male,Running T-Shirt,Clothing,Munich,XL,Teal,Spring,4.7,No,DHL Express,No,No,9,Klarna,Annually,69.92,Leipzig DC,Returned,2,DHL
1857,63,Male,Track Jacket,Accessories,Herzogenaurach,XL,Beige,Summer,3.2,No,GLS Parcel,No,No,30,Klarna,Bi-Weekly,50.6,Herzogenaurach DC,In Transit,2,GLS
1858,51,Male,Running T-Shirt,Clothing,Cologne,L,Maroon,Summer,4.0,No,Store Pickup,No,No,33,Klarna,Monthly,78.2,Leipzig DC,Delivered,7,Store
1859,22,Male,Football Jersey,Accessories,Hanover,S,Peach,Spring,4.9,No,GLS Parcel,No,No,8,Klarna,Annually,63.48,Nuremberg DC,Processing,4,GLS
1860,54,Male,Running T-Shirt,Accessories,Cologne,L,Beige,Summer,3.7,No,DHL Standard,No,No,29,SEPA Direct Debit,Fortnightly,23.92,Herzogenaurach DC,In Transit,2,DHL
1861,18,Male,Track Jacket,Clothing,Cologne,M,Silver,Summer,4.8,No,Hermes Standard,No,No,4,SEPA Direct Debit,Monthly,58.88,Herzogenaurach DC,Processing,4,Hermes
